"","Life_Ladder","Log_GDPpC","Social_support","Life_expectancy","Freedom_of_choice","Generosity","Corruption","Positive_affect","Negative_affect","Conf_in_gov","GINI_index","GINI_indx_income","Happiness_score","Country"
"67",4.13485288619995,6.63016986846924,0.726750135421753,56.0999984741211,0.76576954126358,0.0960026308894157,0.867924094200134,0.659731566905975,0.436099499464035,0.703912019729614,0.3485,0.661966323852539,3.97530007362366,"Liberia"
"68",5.49397754669189,8.94677066802979,0.824165165424347,62.2999992370605,0.780558526515961,-0.127278342843056,0.645838797092438,0.705535411834717,0.398903101682663,0.399588227272034,0.5416,0.596754014492035,5.52530002593994,"Libya"
"69",6.30887889862061,10.3395118713379,0.929350137710571,67.3000030517578,0.698945105075836,-0.240978553891182,0.851745069026947,0.516805112361908,0.213559716939926,0.323758095502853,0.355,0.330166399478912,6.14900016784668,"Lithuania"
"70",7.24263095855713,11.4539279937744,0.902192413806915,72.5999984741211,0.883929848670959,-0.0254960618913174,0.385146111249924,0.750309467315674,0.201894342899323,0.755200862884521,0.316076923076923,0.326442360877991,7.0903000831604,"Luxembourg"
"71",5.23983478546143,9.50304412841797,0.848915159702301,67.5,0.744800925254822,-0.0402908697724342,0.909934341907501,0.590138077735901,0.298352867364883,0.396141588687897,0.390166666666667,0.340062618255615,5.27360010147095,"Macedonia"
"72",4.07058668136597,7.27989482879639,0.665512979030609,59.0999984741211,0.551473081111908,0.00569242006167769,0.88914567232132,0.752341032028198,0.362013816833496,0.44230592250824,0.43075,0.576086401939392,3.93269991874695,"Madagascar"
"73",3.33463358879089,7.00593233108521,0.527843475341797,57.5999984741211,0.798915147781372,0.0650608763098717,0.765963792800903,0.586300432682037,0.364894032478333,0.572984874248505,0.427,0.702330112457275,3.40980005264282,"Malawi"
"74",5.33881759643555,10.2355041503906,0.789408564567566,67,0.874548256397247,0.112881354987621,0.894131124019623,0.824454665184021,0.200366735458374,0.732398390769958,0.439833333333333,0.444762200117111,5.33879995346069,"Malaysia"
"75",4.41572952270508,7.62742805480957,0.691859066486359,51.7000007629395,0.737204551696777,-0.0318885557353497,0.793091416358948,0.770017266273499,0.369648188352585,0.510795414447784,0.372666666666667,0.598786890506744,4.39039993286133,"Mali"
"76",6.90971088409424,10.0497303009033,0.931541502475739,72.1999969482422,0.927340686321259,-0.104196012020111,0.595199882984161,0.721224427223206,0.295698791742325,0.757713675498962,0.2911,0.385406851768494,6.72559976577759,"Malta"
